cust_id-1,CUS_SEX_ID,CUS_STATE,CUS_RU_SINCE_DT,pais
55437,N,CEARÁ,2014-09-26 17:08:20,BRASIL
163434,N,PARANÁ,2019-04-15 11:12:11,BRASIL
227484,M,DISTRITO FEDERAL,2020-12-02 07:42:41,BRASIL
94163,N,N/A,2016-10-14 18:07:07,N/A
263326,N,N/A,2021-12-25 21:12:43,N/A
148195,M,N/A,2018-10-05 17:46:25,N/A
86021,M,N/A,2016-06-07 09:29:11,N/A
183654,F,N/A,2019-11-25 21:38:20,N/A
184868,N,N/A,2019-12-02 14:49:42,N/A
29891,N,N/A,2012-03-15 18:55:11,N/A
227381,N,CEARÁ,2020-12-01 03:46:36,BRASIL
156279,N,N/A,2019-01-15 11:12:39,N/A
122665,M,N/A,2017-11-21 22:45:01,N/A
4453,N,MINAS GERAIS,2006-01-10 12:54:25,BRASIL
148042,N,N/A,2018-10-03 20:12:58,N/A
222860,N,N/A,2020-10-15 15:06:07,N/A
11454,N,MINAS GERAIS,2008-08-10 13:52:37,BRASIL
114795,N,N/A,2017-08-15 20:35:58,N/A
233122,N,MARANHÃO,2021-02-02 06:14:36,BRASIL
68316,N,PARÁ,2015-07-22 14:06:57,BRASIL
219297,N,N/A,2020-09-11 12:31:54,N/A
196725,N,N/A,2020-04-15 17:52:07,N/A
51151,N,N/A,2014-05-31 18:23:28,N/A
232957,N,N/A,2021-01-31 11:01:41,N/A
204702,N,N/A,2020-06-14 20:25:24,N/A
94876,N,N/A,2016-10-26 15:33:09,N/A
155564,F,N/A,2019-01-06 16:54:38,N/A
169033,M,PARANÁ,2019-06-23 07:41:26,BRASIL
27432,N,GOIÁS,2011-11-14 16:57:14,BRASIL
169243,M,N/A,2019-06-25 14:20:05,N/A
11287,N,MINAS GERAIS,2008-07-24 20:04:12,BRASIL
192004,F,N/A,2020-02-19 20:10:14,N/A
241088,N,RIO GRANDE DO NORTE,2021-04-21 13:53:06,BRASIL
220158,N,N/A,2020-09-19 17:02:40,N/A
166818,M,N/A,2019-05-27 16:45:16,N/A
59040,N,SÃO PAULO,2014-12-21 12:19:05,BRASIL
242141,N,N/A,2021-05-01 17:32:51,N/A
40882,N,N/A,2013-06-08 18:01:35,N/A
259311,M,N/A,2021-11-15 09:58:52,N/A
58710,F,N/A,2014-12-12 19:01:01,N/A
86359,N,RIO DE JANEIRO,2016-06-13 15:52:13,BRASIL
256242,F,RIO DE JANEIRO,2021-10-10 13:43:09,BRASIL
40214,N,SÃO PAULO,2013-05-14 00:12:56,BRASIL
41577,N,RIO DE JANEIRO,2013-07-03 12:21:21,BRASIL
145582,M,N/A,2018-09-03 05:40:52,N/A
192511,M,N/A,2020-02-26 10:01:33,N/A
95182,N,N/A,2016-11-01 07:24:35,N/A
259659,N,N/A,2021-11-18 15:46:22,N/A
105138,N,SÃO PAULO,2017-04-09 20:05:36,BRASIL
242306,N,N/A,2021-05-03 20:21:28,N/A
95079,N,SÃO PAULO,2016-10-30 13:58:41,BRASIL
76222,N,N/A,2015-12-27 09:18:08,N/A
48249,N,DISTRITO FEDERAL,2014-02-24 20:51:26,BRASIL
140314,N,RIO GRANDE DO SUL,2018-06-28 16:34:06,BRASIL
156382,N,N/A,2019-01-16 11:58:04,N/A
141125,M,SERGIPE,2018-07-09 17:37:52,BRASIL
94659,N,N/A,2016-10-23 14:34:08,N/A
94264,N,N/A,2016-10-16 18:48:52,N/A
204389,N,N/A,2020-06-11 20:10:23,N/A
123135,N,N/A,2017-11-26 07:19:36,N/A
146083,F,N/A,2018-09-09 15:25:31,N/A
140990,F,RORAIMA,2018-07-07 20:16:26,BRASIL
204090,N,N/A,2020-06-09 15:56:35,N/A
115508,N,N/A,2017-08-23 21:32:30,N/A
263525,N,N/A,2021-12-27 16:30:41,N/A
165972,N,PARANÁ,2019-05-17 07:47:14,BRASIL
197418,N,N/A,2020-04-22 10:36:04,N/A
155041,N,CEARÁ,2018-12-30 14:35:17,BRASIL
122491,N,RIO DE JANEIRO,2017-11-20 10:07:25,BRASIL
174692,N,N/A,2019-08-21 07:48:37,N/A
115302,N,SÃO PAULO,2017-08-21 15:57:29,BRASIL
141292,N,SÃO PAULO,2018-07-11 21:40:06,BRASIL
64495,N,RIO DE JANEIRO,2015-05-03 06:46:56,BRASIL
214552,M,SÃO PAULO,2020-07-31 12:00:38,BRASIL
21591,N,MINAS GERAIS,2010-12-27 09:00:25,BRASIL
41165,N,SÃO PAULO,2013-06-19 11:57:01,BRASIL
241613,N,N/A,2021-04-26 17:31:10,N/A
137886,F,N/A,2018-05-26 10:28:46,N/A
227985,M,RIO DE JANEIRO,2020-12-07 08:37:50,BRASIL
196903,M,SÃO PAULO,2020-04-17 15:14:23,BRASIL
93559,N,SÃO PAULO,2016-10-04 13:55:19,BRASIL
71361,N,PARÁ,2015-09-22 10:26:05,BRASIL
130799,F,N/A,2018-02-25 06:06:57,N/A
4666,N,TOCANTINS,2006-02-21 17:04:09,BRASIL
191648,F,N/A,2020-02-16 00:04:20,N/A
68391,N,SÃO PAULO,2015-07-23 13:20:49,BRASIL
107574,N,N/A,2017-05-15 00:03:56,N/A
123140,N,N/A,2017-11-26 09:09:52,N/A
48756,N,RIO GRANDE DO SUL,2014-03-15 22:22:13,BRASIL
4254,N,SÃO PAULO,2005-12-06 11:36:35,BRASIL
107679,N,RIO DE JANEIRO,2017-05-16 16:16:36,BRASIL
76570,N,SÃO PAULO,2016-01-04 13:12:00,BRASIL
233456,N,N/A,2021-02-04 20:04:23,N/A
215011,N,N/A,2020-08-03 21:44:05,N/A
138188,N,N/A,2018-05-31 01:32:08,N/A
27521,N,SANTA CATARINA,2011-11-18 09:30:38,BRASIL
67971,N,PARÁ,2015-07-16 15:05:15,BRASIL
86536,N,N/A,2016-06-16 08:33:59,N/A
49039,N,BAHIA,2014-03-25 12:07:24,BRASIL
93825,N,N/A,2016-10-08 19:40:25,N/A
132135,M,N/A,2018-03-13 07:14:20,N/A
100349,N,N/A,2017-01-23 09:23:58,N/A
104639,N,BAHIA,2017-04-02 20:23:32,BRASIL
122079,N,N/A,2017-11-15 11:22:50,N/A
18712,N,MINAS GERAIS,2010-06-09 13:09:34,BRASIL
219820,N,N/A,2020-09-16 11:43:00,N/A
40731,N,SÃO PAULO,2013-06-03 13:30:35,BRASIL
4968,N,BAHIA,2006-04-07 22:51:04,BRASIL
4556,N,RIO DE JANEIRO,2006-01-31 11:39:04,BRASIL
212899,N,N/A,2020-07-20 21:18:57,N/A
197006,N,N/A,2020-04-18 14:50:12,N/A
234175,N,N/A,2021-02-12 15:21:46,N/A
192173,M,N/A,2020-02-21 16:27:40,N/A
55936,N,SERGIPE,2014-10-08 18:47:24,BRASIL
70967,N,N/A,2015-09-14 07:50:02,N/A
12257,N,PERNAMBUCO,2008-11-04 17:35:57,BRASIL
99673,N,SÃO PAULO,2017-01-12 12:18:40,BRASIL
11955,N,SERGIPE,2008-09-30 20:07:50,BRASIL
77606,N,RIO DE JANEIRO,2016-01-21 15:37:54,BRASIL
69055,N,SÃO PAULO,2015-08-05 13:16:16,BRASIL
213983,N,PERNAMBUCO,2020-07-27 14:28:32,BRASIL
157410,M,N/A,2019-01-29 12:28:12,N/A
77924,N,SÃO PAULO,2016-01-27 10:44:44,BRASIL
206544,N,N/A,2020-06-29 09:32:09,N/A
231482,N,N/A,2021-01-15 14:02:58,N/A
84109,N,RIO GRANDE DO SUL,2016-05-08 20:46:19,BRASIL
157259,M,N/A,2019-01-27 16:45:22,N/A
65064,N,SÃO PAULO,2015-05-15 17:47:48,BRASIL
183294,M,N/A,2019-11-22 13:23:53,N/A
258782,M,N/A,2021-11-09 19:49:28,N/A
2239,N,MINAS GERAIS,2004-10-21 01:28:10,BRASIL
139819,M,N/A,2018-06-21 16:34:44,N/A
129921,M,SÃO PAULO,2018-02-15 11:15:02,BRASIL
47841,N,RIO DE JANEIRO,2014-02-10 17:09:31,BRASIL
92336,N,PERNAMBUCO,2016-09-14 11:06:48,BRASIL
114202,M,N/A,2017-08-08 09:39:20,N/A
93167,N,RIO GRANDE DO SUL,2016-09-27 15:39:04,BRASIL
121265,N,N/A,2017-11-06 11:32:49,N/A
95904,M,ALAGOAS,2016-11-12 06:24:02,BRASIL
148777,N,N/A,2018-10-13 13:49:45,N/A
258170,N,SÃO PAULO,2021-11-02 22:06:27,BRASIL
124010,N,N/A,2017-12-06 08:51:06,N/A
121788,N,PERNAMBUCO,2017-11-12 08:38:37,BRASIL
139407,N,SÃO PAULO,2018-06-16 15:06:53,BRASIL
193576,N,MINAS GERAIS,2020-03-09 09:01:23,BRASIL
211049,N,N/A,2020-07-11 09:19:24,N/A
190926,N,N/A,2020-02-07 23:31:13,N/A
107349,N,SÃO PAULO,2017-05-11 12:45:58,BRASIL
203014,N,SÃO PAULO,2020-06-01 19:15:20,BRASIL
78651,N,DISTRITO FEDERAL,2016-02-09 16:23:24,BRASIL
234972,N,N/A,2021-02-20 23:52:25,N/A
34408,N,SÃO PAULO,2012-09-23 20:41:41,BRASIL
140153,M,N/A,2018-06-26 13:50:16,N/A
203353,N,N/A,2020-06-03 19:46:32,N/A
197915,N,N/A,2020-04-26 17:56:00,N/A
114355,N,N/A,2017-08-09 22:59:59,N/A
39822,N,SÃO PAULO,2013-04-28 15:48:04,BRASIL
42225,N,SÃO PAULO,2013-07-25 16:52:02,BRASIL
138749,M,SÃO PAULO,2018-06-07 19:55:58,BRASIL
213033,N,N/A,2020-07-21 16:46:47,N/A
138415,N,N/A,2018-06-03 12:28:00,N/A
129317,N,N/A,2018-02-07 08:40:26,N/A
42403,N,BAHIA,2013-07-31 23:37:35,BRASIL
20265,N,DISTRITO FEDERAL,2010-09-27 09:12:04,BRASIL
231873,N,N/A,2021-01-19 17:54:58,N/A
250094,N,N/A,2021-07-27 15:56:53,N/A
96242,N,N/A,2016-11-17 16:51:04,N/A
3040,N,GOIÁS,2005-05-02 11:13:40,BRASIL
228361,F,N/A,2020-12-10 17:36:09,N/A
20091,N,RIO DE JANEIRO,2010-09-13 23:07:33,BRASIL
240472,N,RIO GRANDE DO SUL,2021-04-15 16:01:30,BRASIL
213540,N,MINAS GERAIS,2020-07-24 13:38:56,BRASIL
49157,N,RIO GRANDE DO SUL,2014-03-29 09:48:21,BRASIL
92185,N,RIO DE JANEIRO,2016-09-12 00:05:48,BRASIL
20178,N,SANTA CATARINA,2010-09-20 12:53:29,BRASIL
69193,N,PARANÁ,2015-08-08 00:19:34,BRASIL
257848,N,N/A,2021-10-29 17:57:54,N/A
175189,N,N/A,2019-08-26 13:10:06,N/A
206118,N,N/A,2020-06-26 14:42:42,N/A
162390,N,N/A,2019-04-02 08:31:18,N/A
129658,N,SÃO PAULO,2018-02-11 22:20:55,BRASIL
167525,M,SÃO PAULO,2019-06-05 15:35:25,BRASIL
176200,N,AMAPÁ,2019-09-05 19:07:31,BRASIL
194085,N,SÃO PAULO,2020-03-15 09:07:52,BRASIL
11229,N,RIO DE JANEIRO,2008-07-18 12:06:17,BRASIL
116314,N,RIO DE JANEIRO,2017-09-03 17:23:19,BRASIL
198066,N,N/A,2020-04-28 01:10:28,N/A
250442,N,N/A,2021-07-31 14:23:40,N/A
106460,N,BAHIA,2017-04-29 09:35:20,BRASIL
222178,N,N/A,2020-10-08 14:10:04,N/A
56497,N,RIO DE JANEIRO,2014-10-22 13:01:27,BRASIL
106506,N,N/A,2017-04-29 21:28:08,N/A
262831,N,MINAS GERAIS,2021-12-21 11:08:12,BRASIL
92861,N,GOIÁS,2016-09-22 15:27:28,BRASIL
157616,M,N/A,2019-01-31 16:52:37,N/A
154013,N,N/A,2018-12-14 15:30:12,N/A
13883,N,PARANÁ,2009-05-06 15:26:22,BRASIL
198212,N,N/A,2020-04-29 06:55:40,N/A
176035,F,N/A,2019-09-04 00:15:39,N/A
105937,N,RIO DE JANEIRO,2017-04-21 11:36:54,BRASIL
220518,N,N/A,2020-09-23 07:22:26,N/A
113854,N,SÃO PAULO,2017-08-03 18:37:19,BRASIL
176876,M,SÃO PAULO,2019-09-12 18:28:55,BRASIL
168835,F,N/A,2019-06-20 18:09:25,N/A
222027,N,N/A,2020-10-07 09:54:20,N/A
39032,N,DISTRITO FEDERAL,2013-03-27 23:13:26,BRASIL
47383,N,CEARÁ,2014-01-25 17:29:28,BRASIL
69344,N,MATO GROSSO,2015-08-11 12:20:34,BRASIL
139906,M,N/A,2018-06-22 22:21:32,N/A
124725,N,N/A,2017-12-14 13:49:52,N/A
49324,N,BAHIA,2014-04-02 21:55:24,BRASIL
68676,N,RIO GRANDE DO NORTE,2015-07-28 21:25:21,BRASIL
70406,N,CEARÁ,2015-09-01 19:50:47,BRASIL
182789,N,N/A,2019-11-17 15:28:58,N/A
235139,N,N/A,2021-02-22 19:22:03,N/A
186186,N,SÃO PAULO,2019-12-16 10:22:43,BRASIL
107516,N,N/A,2017-05-14 10:10:52,N/A
65153,N,SÃO PAULO,2015-05-17 17:17:00,BRASIL
2070,N,SÃO PAULO,2004-09-14 23:48:46,BRASIL
197705,N,SÃO PAULO,2020-04-24 18:56:41,BRASIL
156948,N,RIO DE JANEIRO,2019-01-23 12:36:58,BRASIL
211766,N,N/A,2020-07-14 12:20:19,N/A
28932,N,MATO GROSSO,2012-01-26 12:36:13,BRASIL
147405,N,RIO GRANDE DO SUL,2018-09-25 15:50:54,BRASIL
211871,F,N/A,2020-07-14 19:58:41,N/A
249431,N,N/A,2021-07-19 12:27:10,N/A
129143,N,RIO DE JANEIRO,2018-02-05 18:32:07,BRASIL
42581,N,N/A,2013-08-07 19:09:03,N/A
84946,N,PERNAMBUCO,2016-05-20 17:03:05,BRASIL
84004,N,AMAZONAS,2016-05-06 20:34:13,BRASIL
28436,N,SÃO PAULO,2012-01-02 18:50:45,BRASIL
176563,N,SANTA CATARINA,2019-09-09 20:00:30,BRASIL
213878,N,N/A,2020-07-26 20:07:48,N/A
2738,N,PARANÁ,2005-02-28 12:17:53,BRASIL
182771,F,MARANHÃO,2019-11-17 10:17:58,BRASIL
48051,N,N/A,2014-02-18 10:01:40,N/A
206635,N,N/A,2020-06-29 17:03:48,N/A
211259,N,N/A,2020-07-12 09:37:23,N/A
39121,N,N/A,2013-03-31 13:51:25,N/A
190620,N,BAHIA,2020-02-05 06:27:43,BRASIL
193665,N,N/A,2020-03-10 11:01:31,N/A
175356,N,N/A,2019-08-28 08:27:29,N/A
28758,N,SANTA CATARINA,2012-01-16 14:49:45,BRASIL
21199,N,PERNAMBUCO,2010-11-30 18:19:02,BRASIL
87709,N,N/A,2016-07-04 20:37:11,N/A
168568,N,SÃO PAULO,2019-06-17 22:23:58,BRASIL
50163,N,N/A,2014-04-30 19:51:53,N/A
84859,N,SÃO PAULO,2016-05-19 15:17:24,BRASIL
70050,N,RIO DE JANEIRO,2015-08-25 09:54:56,BRASIL
167315,M,SÃO PAULO,2019-06-03 04:51:49,BRASIL
95574,N,N/A,2016-11-07 09:32:25,N/A
192615,N,N/A,2020-02-27 12:12:17,N/A
169527,N,PERNAMBUCO,2019-06-28 14:15:20,BRASIL
94283,N,N/A,2016-10-17 08:59:57,N/A
155510,M,N/A,2019-01-05 19:53:51,N/A
122028,N,N/A,2017-11-14 19:34:22,N/A
222450,N,N/A,2020-10-11 07:23:16,N/A
75935,N,BAHIA,2015-12-20 20:08:11,BRASIL
94489,N,MINAS GERAIS,2016-10-20 12:33:23,BRASIL
5042,N,RIO GRANDE DO SUL,2006-04-22 07:10:17,BRASIL
93444,N,ALAGOAS,2016-10-02 15:29:26,BRASIL
30703,N,N/A,2012-04-22 17:42:52,N/A
48291,N,SÃO PAULO,2014-02-25 22:09:47,BRASIL
64412,N,BAHIA,2015-05-01 06:21:26,BRASIL
241749,N,BAHIA,2021-04-27 19:02:54,BRASIL
166865,N,N/A,2019-05-28 09:47:45,N/A
169829,N,N/A,2019-07-01 16:19:22,N/A
122376,N,N/A,2017-11-18 21:32:37,N/A
93961,N,N/A,2016-10-11 08:51:38,N/A
256887,N,N/A,2021-10-18 16:23:25,N/A
146219,F,RIO GRANDE DO NORTE,2018-09-11 08:37:22,BRASIL
107756,N,MARANHÃO,2017-05-17 13:37:22,BRASIL
68271,N,RIO DE JANEIRO,2015-07-21 19:07:05,BRASIL
27483,N,N/A,2011-11-16 15:35:13,N/A
12916,N,RIO DE JANEIRO,2009-01-22 12:57:41,BRASIL
183882,M,MINAS GERAIS,2019-11-27 11:01:37,BRASIL
130919,M,N/A,2018-02-26 13:40:32,N/A
11968,N,SÃO PAULO,2008-10-01 21:35:13,BRASIL
40506,N,N/A,2013-05-25 10:30:47,N/A
86134,M,N/A,2016-06-09 08:18:19,N/A
154665,M,N/A,2018-12-24 13:30:05,N/A
248302,N,SÃO PAULO,2021-07-06 18:53:01,BRASIL
32899,N,RIO DE JANEIRO,2012-07-25 07:49:13,BRASIL
137440,M,N/A,2018-05-19 16:40:18,N/A
174615,M,N/A,2019-08-20 14:14:52,N/A
247996,N,N/A,2021-07-03 14:30:04,N/A
130410,M,SÃO PAULO,2018-02-20 14:10:48,BRASIL
233347,N,N/A,2021-02-03 20:51:28,N/A
40897,N,SANTA CATARINA,2013-06-09 13:21:49,BRASIL
41953,N,RONDÔNIA,2013-07-17 08:18:46,BRASIL
145524,F,N/A,2018-09-02 09:42:32,N/A
184563,M,N/A,2019-11-29 17:08:09,N/A
241916,N,N/A,2021-04-29 10:54:51,N/A
40094,N,MINAS GERAIS,2013-05-08 22:36:43,BRASIL
214928,N,N/A,2020-08-03 11:04:21,N/A
33653,N,N/A,2012-08-24 11:54:41,N/A
3846,N,DISTRITO FEDERAL,2005-09-26 07:26:19,BRASIL
58487,N,RIO GRANDE DO SUL,2014-12-08 14:05:07,BRASIL
234085,N,N/A,2021-02-11 18:36:13,N/A
196783,N,MINAS GERAIS,2020-04-16 11:38:02,BRASIL
240922,N,N/A,2021-04-19 22:43:10,N/A
241221,N,N/A,2021-04-22 17:16:33,N/A
113059,M,SÃO PAULO,2017-07-25 13:20:44,BRASIL
192718,N,MINAS GERAIS,2020-02-28 13:25:46,BRASIL
63594,N,N/A,2015-04-12 19:03:01,N/A
192222,F,PERNAMBUCO,2020-02-22 10:37:48,BRASIL
248650,M,N/A,2021-07-10 11:58:09,N/A
141215,N,RIO GRANDE DO SUL,2018-07-10 20:38:57,BRASIL
18996,N,MINAS GERAIS,2010-06-30 19:44:04,BRASIL
40595,N,BAHIA,2013-05-28 20:27:41,BRASIL
12587,N,ESPÍRITO SANTO,2008-12-10 18:13:49,BRASIL
13094,N,SÃO PAULO,2009-02-12 15:00:16,BRASIL
212857,N,N/A,2020-07-20 17:38:29,N/A
263405,N,N/A,2021-12-26 16:26:45,N/A
178008,N,PERNAMBUCO,2019-09-25 19:10:03,BRASIL
163005,N,N/A,2019-04-09 17:33:58,N/A
248344,N,N/A,2021-07-07 10:57:01,N/A
137289,N,RIO GRANDE DO NORTE,2018-05-17 14:51:46,BRASIL
122366,N,N/A,2017-11-18 18:49:14,N/A
147613,M,N/A,2018-09-28 13:16:49,N/A
85392,N,N/A,2016-05-27 11:54:35,N/A
94640,N,GOIÁS,2016-10-23 09:44:53,BRASIL
132180,N,N/A,2018-03-13 17:32:36,N/A
138006,M,N/A,2018-05-28 14:58:25,N/A
259534,N,N/A,2021-11-17 11:46:45,N/A
251226,N,N/A,2021-08-09 16:54:14,N/A
130193,M,GOIÁS,2018-02-18 07:55:10,BRASIL
33144,N,SÃO PAULO,2012-08-04 13:24:40,BRASIL
233665,F,NEW JERSEY,2021-02-07 13:17:43,OTRO
193219,N,N/A,2020-03-04 17:34:54,N/A
154752,F,N/A,2018-12-26 10:23:22,N/A
22395,N,RIO DE JANEIRO,2011-02-22 09:51:30,BRASIL
192924,N,N/A,2020-03-01 15:14:32,N/A
178161,N,GOIÁS,2019-09-27 09:05:02,BRASIL
256378,N,RIO DE JANEIRO,2021-10-12 09:21:01,BRASIL
3668,N,SÃO PAULO,2005-08-27 20:04:06,BRASIL
50609,N,PARANÁ,2014-05-15 07:29:19,BRASIL
223149,F,N/A,2020-10-19 09:35:00,N/A
48625,N,PIAUÍ,2014-03-11 08:43:05,BRASIL
85711,N,N/A,2016-06-02 08:34:51,N/A
3161,N,SÃO PAULO,2005-05-29 10:24:46,BRASIL
132349,N,SÃO PAULO,2018-03-15 15:16:14,BRASIL
251379,N,N/A,2021-08-11 12:35:53,N/A
214324,N,N/A,2020-07-29 17:53:09,N/A
12091,N,RIO DE JANEIRO,2008-10-14 18:14:37,BRASIL
93270,N,N/A,2016-09-29 06:24:53,N/A
145807,N,RIO DE JANEIRO,2018-09-05 17:34:01,BRASIL
115018,N,N/A,2017-08-18 01:21:21,N/A
166776,N,SÃO PAULO,2019-05-27 10:21:09,BRASIL
138175,N,MINAS GERAIS,2018-05-30 21:44:27,BRASIL
234398,N,N/A,2021-02-15 02:33:57,N/A
184241,N,N/A,2019-11-28 21:53:09,N/A
85099,N,N/A,2016-05-22 20:21:31,N/A
148112,N,N/A,2018-10-04 15:31:27,N/A
79732,N,N/A,2016-02-27 20:27:18,N/A
115694,N,ESPÍRITO SANTO,2017-08-26 16:17:20,BRASIL
259228,F,N/A,2021-11-14 09:40:22,N/A
212523,M,SÃO PAULO,2020-07-18 12:11:02,BRASIL
85305,N,N/A,2016-05-25 19:32:23,N/A
22482,N,GOIÁS,2011-02-27 15:34:08,BRASIL
122917,N,N/A,2017-11-23 22:58:51,N/A
197117,N,N/A,2020-04-19 14:48:46,N/A
71346,N,ESPÍRITO SANTO,2015-09-22 00:56:54,BRASIL
76649,N,ESPÍRITO SANTO,2016-01-05 20:16:00,BRASIL
75830,N,MINAS GERAIS,2015-12-18 12:22:27,BRASIL
233875,N,SÃO PAULO,2021-02-09 18:51:34,BRASIL
184919,N,N/A,2019-12-02 21:47:12,N/A
132697,N,N/A,2018-03-20 15:46:30,N/A
55383,N,SANTA CATARINA,2014-09-25 13:05:14,BRASIL
193425,N,ALAGOAS,2020-03-07 06:26:52,BRASIL
155615,M,SÃO PAULO,2019-01-07 12:37:26,BRASIL
177674,F,PARANÁ,2019-09-21 14:56:46,BRASIL
93938,N,SÃO PAULO,2016-10-10 20:34:11,BRASIL
222299,N,N/A,2020-10-09 13:25:19,N/A
123521,N,N/A,2017-11-30 14:05:01,N/A
3490,N,MINAS GERAIS,2005-07-31 13:58:49,BRASIL
228272,N,N/A,2020-12-09 19:32:33,N/A
183367,N,CEARÁ,2019-11-23 10:16:44,BRASIL
212111,N,N/A,2020-07-15 21:28:03,N/A
191873,N,SÃO PAULO,2020-02-18 15:17:30,BRASIL
241388,N,N/A,2021-04-24 08:05:59,N/A
183740,F,SÃO PAULO,2019-11-26 13:26:51,BRASIL
18795,N,SÃO PAULO,2010-06-15 20:37:05,BRASIL
67595,N,N/A,2015-07-09 08:30:41,N/A
147508,M,N/A,2018-09-27 00:15:35,N/A
226967,N,N/A,2020-11-27 09:41:20,N/A
126708,N,N/A,2018-01-09 10:57:29,N/A
44861,N,RIO DE JANEIRO,2013-10-26 16:17:30,BRASIL
230052,N,N/A,2020-12-29 19:33:12,N/A
89614,N,N/A,2016-08-02 20:31:19,N/A
164946,N,N/A,2019-05-04 23:31:48,N/A
60404,N,SÃO PAULO,2015-01-26 11:17:19,BRASIL
199969,N,N/A,2020-05-14 14:55:48,N/A
165115,F,N/A,2019-05-07 09:13:58,N/A
178815,F,AMAZONAS,2019-10-04 13:45:50,BRASIL
255737,N,N/A,2021-10-03 22:03:35,N/A
260370,M,N/A,2021-11-24 20:29:47,N/A
160364,N,SÃO PAULO,2019-03-08 22:53:33,BRASIL
247615,N,N/A,2021-06-29 10:42:49,N/A
187439,M,N/A,2020-01-02 11:23:56,N/A
82753,N,ALAGOAS,2016-04-17 19:04:29,BRASIL
180274,M,N/A,2019-10-21 11:23:06,N/A
215226,N,N/A,2020-08-05 13:28:36,N/A
252294,N,N/A,2021-08-21 19:49:55,N/A
119001,N,N/A,2017-10-08 08:37:39,N/A
252811,N,N/A,2021-08-28 10:25:25,N/A
188272,M,SÃO PAULO,2020-01-10 17:05:34,BRASIL
227269,N,N/A,2020-11-29 20:18:49,N/A
44655,N,GOIÁS,2013-10-19 01:28:20,BRASIL
80293,N,N/A,2016-03-07 22:49:13,N/A
200407,N,N/A,2020-05-18 12:47:34,N/A
170420,N,N/A,2019-07-07 16:16:26,N/A
252207,M,SÃO PAULO,2021-08-20 15:23:19,BRASIL
260685,F,N/A,2021-11-27 10:03:29,N/A
245718,N,N/A,2021-06-08 13:41:11,N/A
151797,N,SÃO PAULO,2018-11-21 05:41:24,BRASIL
133676,N,N/A,2018-04-02 12:42:07,N/A
117956,N,SÃO PAULO,2017-09-25 10:08:06,BRASIL
31642,N,N/A,2012-06-03 14:05:20,N/A
209676,N,N/A,2020-07-07 10:17:04,N/A
30828,N,SÃO PAULO,2012-04-27 19:54:40,BRASIL
111748,N,N/A,2017-07-08 17:40:01,N/A
75025,N,MATO GROSSO DO SUL,2015-12-03 19:19:33,BRASIL
62994,M,SÃO PAULO,2015-03-29 10:13:01,BRASIL
118896,N,GOIÁS,2017-10-06 21:25:11,BRASIL
45856,N,MINAS GERAIS,2013-11-30 10:07:07,BRASIL
215361,M,ESPÍRITO SANTO,2020-08-06 12:41:17,BRASIL
127721,N,N/A,2018-01-20 09:08:35,N/A
178395,M,N/A,2019-09-30 09:26:54,N/A
144890,N,SÃO PAULO,2018-08-24 12:06:05,BRASIL
170269,M,N/A,2019-07-05 20:09:29,N/A
201109,N,RIO GRANDE DO SUL,2020-05-22 19:11:34,BRASIL
247090,N,N/A,2021-06-23 08:36:46,N/A
226878,N,N/A,2020-11-26 13:14:35,N/A
179076,N,N/A,2019-10-07 16:04:04,N/A
883,F,RIO GRANDE DO NORTE,2002-12-08 00:00:00,BRASIL
9038,N,MINAS GERAIS,2007-10-25 19:42:36,BRASIL
126557,N,N/A,2018-01-07 23:03:46,N/A
118473,N,PARANÁ,2017-10-01 19:14:38,BRASIL
218613,N,N/A,2020-09-04 05:54:48,N/A
252633,N,SÃO PAULO,2021-08-25 23:00:02,BRASIL
112265,N,SÃO PAULO,2017-07-15 10:08:18,BRASIL
196127,N,SÃO PAULO,2020-04-08 23:18:07,BRASIL
74819,N,MARANHÃO,2015-11-30 17:48:09,BRASIL
196073,N,PARÁ,2020-04-08 12:59:27,BRASIL
201521,N,N/A,2020-05-24 23:17:27,N/A
247195,N,N/A,2021-06-24 09:27:51,N/A
236573,F,N/A,2021-03-09 13:22:14,N/A
90101,N,N/A,2016-08-10 20:01:50,N/A
90147,N,BAHIA,2016-08-11 12:47:12,BRASIL
98145,N,BAHIA,2016-12-15 09:47:26,BRASIL
74986,N,N/A,2015-12-03 10:34:08,N/A
226760,N,N/A,2020-11-25 13:22:00,N/A
45682,N,N/A,2013-11-23 23:08:18,N/A
226657,M,N/A,2020-11-24 17:23:45,N/A
7740,N,RIO DE JANEIRO,2007-05-22 09:34:54,BRASIL
200581,N,CEARÁ,2020-05-19 17:23:20,BRASIL
72088,N,SÃO PAULO,2015-10-08 10:28:29,BRASIL
151479,N,N/A,2018-11-16 22:18:35,N/A
16040,N,SÃO PAULO,2009-10-31 14:37:11,BRASIL
51350,N,SÃO PAULO,2014-06-05 19:04:59,BRASIL
8515,N,SÃO PAULO,2007-08-27 19:16:53,BRASIL
159841,N,N/A,2019-03-01 18:26:37,N/A
109510,N,N/A,2017-06-09 07:19:02,N/A
67290,N,SÃO PAULO,2015-07-02 15:34:14,BRASIL
229376,N,MINAS GERAIS,2020-12-21 11:11:26,BRASIL
136753,F,SÃO PAULO,2018-05-10 20:57:07,BRASIL
187860,N,SÃO PAULO,2020-01-06 20:21:06,BRASIL
