cust_id-1;CUS_SEX_ID;CUS_STATE;CUS_RU_SINCE_DT
67392;N;BR-SP;2015-07-04 19:23:41
246952;N;;2021-06-21 18:25:08
30733;N;BR-SP;2012-04-23 18:17:39
136962;M;;2018-05-13 19:21:49
255640;N;;2021-10-02 16:15:39
237838;M;;2021-03-21 11:34:33
576;N;BR-SP;2002-04-23 00:00:00
37002;N;BR-MG;2013-01-02 18:47:00
117772;N;;2017-09-22 19:09:49
8829;N;BR-PA;2007-10-02 17:02:33
180307;N;;2019-10-21 19:31:24
251932;N;BR-MA;2021-08-17 17:15:07
109326;N;;2017-06-06 21:08:23
17952;N;BR-RO;2010-04-15 17:27:04
178195;N;;2019-09-27 16:23:45
159206;F;;2019-02-21 10:06:32
188821;M;;2020-01-16 15:27:44
159055;M;;2019-02-19 09:28:07
255342;M;;2021-09-29 10:29:31
189130;N;BR-GO;2020-01-19 20:41:13
255946;N;;2021-10-06 15:25:13
165527;N;;2019-05-12 14:16:52
144585;N;BR-SP;2018-08-20 18:49:52
75225;N;;2015-12-07 17:01:22
45587;N;BR-BA;2013-11-20 21:19:36
144480;N;BR-CE;2018-08-19 14:01:18
119477;N;;2017-10-14 15:57:10
127447;N;;2018-01-17 04:25:27
174072;M;BR-MG;2019-08-14 18:55:15
196222;N;BR-SP;2020-04-10 05:55:00
230206;N;;2021-01-01 08:38:24
72207;N;BR-RJ;2015-10-11 01:51:30
100670;N;BR-SP;2017-01-28 12:33:15
118968;N;BR-RS;2017-10-07 19:28:13
133184;F;;2018-03-26 19:00:54
45239;M;;2013-11-08 19:54:07
158900;M;;2019-02-17 09:33:08
238339;N;BR-SP;2021-03-25 20:55:48
101171;N;BR-RJ;2017-02-05 11:34:28
37233;N;BR-SP;2013-01-12 20:56:24
145302;M;;2018-08-30 07:26:59
7924;N;BR-RJ;2007-06-15 11:25:45
151919;M;;2018-11-22 12:54:08
226911;N;;2020-11-26 18:03:23
209773;N;;2020-07-07 13:24:15
62679;N;;2015-03-21 15:49:24
165829;F;;2019-05-15 18:27:40
195976;N;;2020-04-07 14:45:34
134070;N;;2018-04-07 05:26:23
44892;N;BR-AM;2013-10-28 14:47:05
31401;N;BR-SP;2012-05-22 18:07:42
133394;F;BR-MA;2018-03-29 08:11:26
51447;N;;2014-06-08 22:25:57
98048;N;BR-RJ;2016-12-13 17:30:50
37756;N;BR-SP;2013-02-02 17:37:14
30884;N;BR-GO;2012-04-30 03:56:10
51969;N;BR-MA;2014-06-25 19:23:24
8587;N;BR-SP;2007-09-05 03:53:14
208946;M;;2020-07-05 15:39:28
187676;F;BR-PI;2020-01-04 19:31:50
17540;N;BR-RJ;2010-03-14 13:31:19
23101;N;BR-SP;2011-04-06 13:50:32
51294;N;BR-SP;2014-06-04 15:20:40
103640;N;;2017-03-19 08:24:55
260990;N;;2021-11-30 12:38:24
207919;N;BR-AM;2020-07-03 12:37:02
200000;N;BR-RS;2020-05-14 19:08:32
72185;N;;2015-10-10 16:11:55
136436;M;BR-SP;2018-05-07 10:35:48
260467;M;;2021-11-25 15:01:19
126524;N;;2018-01-07 16:03:43
181157;M;;2019-10-31 09:17:52
100759;N;BR-RO;2017-01-29 23:46:23
45754;N;BR-MS;2013-11-26 21:09:32
238328;N;;2021-03-25 19:23:33
170030;M;BR-AM;2019-07-03 14:33:06
82134;N;BR-PI;2016-04-07 16:16:06
187829;M;;2020-01-06 16:38:10
75120;N;BR-MA;2015-12-05 17:10:00
252391;N;BR-SC;2021-08-23 11:07:36
127358;N;BR-MG;2018-01-16 10:15:44
287;N;BR-MG;2001-03-28 21:34:00
97700;N;BR-PR;2016-12-08 13:04:03
218429;N;;2020-09-02 11:40:09
90703;N;BR-RJ;2016-08-21 09:38:48
173905;N;;2019-08-13 07:53:43
195873;N;;2020-04-06 17:09:40
45388;N;BR-PR;2013-11-14 13:20:15
199698;N;;2020-05-12 09:59:23
200169;N;;2020-05-16 10:32:35
227085;N;;2020-11-27 22:02:25
215220;N;BR-SP;2020-08-05 12:54:32
159446;M;;2019-02-24 22:13:46
255909;N;;2021-10-06 06:34:00
218637;N;BR-DF;2020-09-04 11:31:40
17643;N;BR-MA;2010-03-21 20:02:21
7730;N;BR-MG;2007-05-21 11:56:16
208315;N;;2020-07-04 08:22:17
208989;N;;2020-07-05 17:27:46
37608;M;BR-SP;2013-01-28 11:54:53
181194;N;;2019-10-31 14:09:14
109107;N;BR-PR;2017-06-04 13:51:35
142006;M;BR-MG;2018-07-20 16:56:52
201115;N;BR-MG;2020-05-22 19:45:44
178801;M;;2019-10-04 10:54:55
223369;N;BR-RJ;2020-10-21 01:46:30
201622;N;;2020-05-25 14:27:22
200800;N;;2020-05-21 10:24:11
200070;N;BR-PA;2020-05-15 11:32:12
23296;N;BR-SP;2011-04-19 17:25:47
104257;N;;2017-03-28 17:49:32
100856;N;;2017-01-31 13:14:44
255400;N;;2021-09-29 21:10:34
180785;N;;2019-10-27 11:21:05
75328;N;BR-SP;2015-12-09 09:28:28
127043;N;BR-SP;2018-01-12 23:38:04
209835;N;;2020-07-07 15:45:32
215375;N;;2020-08-06 13:56:00
151803;N;BR-PA;2018-11-21 07:36:43
112174;N;;2017-07-13 20:30:33
215069;N;;2020-08-04 12:03:54
44954;N;BR-BA;2013-10-30 09:29:38
201325;N;;2020-05-23 20:08:35
165635;M;BR-DF;2019-05-13 18:53:48
133771;N;BR-PE;2018-04-03 12:51:24
200304;N;;2020-05-17 15:31:45
44641;N;BR-RN;2013-10-18 13:48:41
82767;N;;2016-04-17 23:21:46
104424;N;;2017-03-30 16:26:30
26331;N;BR-RS;2011-09-23 22:37:16
209488;N;;2020-07-06 20:44:04
173256;M;;2019-08-06 10:46:31
112088;N;BR-SP;2017-07-12 18:44:58
8525;N;BR-SP;2007-08-28 20:01:58
223789;N;BR-SC;2020-10-25 18:32:55
44229;N;BR-GO;2013-10-03 13:42:47
237541;N;;2021-03-18 13:58:17
245283;M;CALIFORNIA;2021-06-03 15:14:11
45781;N;BR-RJ;2013-11-27 22:33:19
255059;N;;2021-09-25 19:59:56
66850;N;BR-SP;2015-06-22 18:35:27
127566;F;BR-SP;2018-01-18 11:43:56
37150;N;BR-CE;2013-01-09 10:03:00
159620;M;;2019-02-26 23:33:51
97634;N;;2016-12-07 11:32:06
26400;N;BR-RS;2011-09-27 18:11:15
195918;M;;2020-04-06 23:46:09
54817;N;BR-RJ;2014-09-11 19:48:11
119514;N;;2017-10-15 06:45:37
180888;N;;2019-10-28 15:33:54
230392;N;;2021-01-03 19:20:22
119084;N;BR-GO;2017-10-09 10:04:45
51352;N;BR-MT;2014-06-05 19:27:39
31129;N;BR-MG;2012-05-09 20:41:02
126547;F;BR-PR;2018-01-07 20:03:53
51658;N;BR-PE;2014-06-15 21:54:50
80628;N;;2016-03-13 14:21:16
159359;M;BR-MG;2019-02-23 15:24:52
245386;N;;2021-06-04 17:43:08
208612;N;;2020-07-04 17:34:28
9024;N;BR-PA;2007-10-24 11:48:37
252122;F;;2021-08-19 15:51:14
215874;N;;2020-08-10 15:11:24
37441;N;BR-SP;2013-01-21 17:43:44
97433;N;;2016-12-04 13:27:27
82461;N;BR-MG;2016-04-12 20:16:47
63310;N;BR-PE;2015-04-06 11:52:12
144884;F;BR-MG;2018-08-24 10:37:19
237921;N;;2021-03-22 10:10:45
178979;N;;2019-10-06 12:29:36
90495;N;BR-RS;2016-08-17 17:09:06
100522;N;;2017-01-25 20:41:24
22623;N;BR-SP;2011-03-08 13:51:32
260380;N;;2021-11-24 21:08:07
67197;N;BR-RS;2015-06-30 16:14:48
237032;N;;2021-03-13 09:30:24
238024;N;BR-RJ;2021-03-23 10:28:40
151275;N;;2018-11-14 07:21:51
8891;N;BR-RJ;2007-10-10 11:36:05
103607;N;;2017-03-18 12:54:44
52078;N;BR-PA;2014-06-28 22:23:32
63463;N;BR-BA;2015-04-09 18:49:11
71999;N;BR-RS;2015-10-06 20:11:31
160148;M;;2019-03-06 13:04:51
119173;N;BR-GO;2017-10-10 10:39:31
66672;N;;2015-06-19 11:52:32
133501;F;;2018-03-30 16:24:32
209666;N;;2020-07-07 09:46:46
189093;N;;2020-01-19 13:44:14
170935;M;;2019-07-12 11:38:40
133666;F;;2018-04-02 10:41:35
246983;N;;2021-06-21 21:54:57
252542;N;BR-RJ;2021-08-24 21:29:44
63157;N;;2015-04-02 07:08:28
252019;N;;2021-08-18 13:53:30
141801;M;BR-PR;2018-07-18 09:57:50
208146;N;;2020-07-03 20:54:15
150813;N;;2018-11-08 11:51:49
980;N;BR-SP;2003-02-05 00:00:00
36622;N;BR-PR;2012-12-15 09:07:43
226452;N;;2020-11-22 23:57:18
67284;N;BR-PR;2015-07-02 13:35:57
118065;N;;2017-09-26 12:43:54
188417;N;BR-BA;2020-01-12 11:15:51
112263;N;;2017-07-15 09:12:22
208105;N;BR-RJ;2020-07-03 19:35:17
91099;N;BR-SP;2016-08-26 20:51:34
45692;N;BR-RS;2013-11-24 11:57:34
31430;N;BR-SP;2012-05-24 07:39:46
26505;N;BR-SP;2011-10-02 20:53:55
200409;N;BR-PI;2020-05-18 13:15:15
200905;N;;2020-05-21 18:59:42
165802;N;BR-RJ;2019-05-15 14:43:27
108695;N;BR-PA;2017-05-29 18:02:55
145232;M;BR-ES;2018-08-29 00:27:11
82918;N;;2016-04-20 10:55:05
165109;F;;2019-05-07 07:54:00
60564;N;BR-SP;2015-01-30 06:50:56
224746;M;BR-MS;2020-11-04 22:09:18
14689;N;BR-SP;2009-07-15 10:57:25
253519;N;BR-RS;2021-09-06 17:06:42
246697;N;;2021-06-18 21:48:17
231264;N;BR-RJ;2021-01-13 11:23:48
142371;N;;2018-07-25 17:27:54
65768;N;;2015-05-31 09:34:26
46820;N;BR-SP;2014-01-07 13:38:44
226131;N;;2020-11-19 20:10:58
83838;N;BR-SP;2016-05-04 06:49:11
134174;M;BR-RJ;2018-04-08 21:20:55
187215;N;;2019-12-29 18:28:03
43769;N;BR-SC;2013-09-16 21:16:26
38278;N;;2013-02-24 18:14:25
225793;N;;2020-11-16 14:37:36
23662;N;BR-GO;2011-05-14 21:23:19
24369;N;BR-RJ;2011-06-22 15:56:33
120038;N;;2017-10-21 18:56:08
210028;N;BR-SP;2020-07-08 04:37:52
101531;N;BR-MT;2017-02-11 11:59:34
202510;N;;2020-05-29 14:17:58
225255;M;;2020-11-10 15:22:29
109734;N;BR-PB;2017-06-12 08:56:59
111081;N;;2017-06-30 13:41:47
143228;N;BR-RJ;2018-08-04 23:28:24
60976;N;;2015-02-09 09:22:52
125039;N;BR-MG;2017-12-18 13:10:53
66487;N;BR-MS;2015-06-15 14:45:44
102038;N;;2017-02-19 09:14:33
226298;N;BR-GO;2020-11-21 10:46:51
82977;N;BR-RJ;2016-04-21 08:44:52
46144;N;BR-SP;2013-12-09 20:23:41
35524;N;BR-SP;2012-11-04 07:13:11
144328;N;BR-SP;2018-08-17 13:55:29
217240;N;;2020-08-21 13:26:57
110610;N;BR-BA;2017-06-24 12:44:13
38795;N;BR-SP;2013-03-18 11:21:58
38013;N;BR-GO;2013-02-13 19:05:07
60870;N;BR-GO;2015-02-06 11:42:35
134675;M;BR-PR;2018-04-15 09:35:12
181750;N;;2019-11-06 14:05:22
17196;N;BR-SP;2010-02-12 12:38:25
74030;N;;2015-11-16 17:19:40
143511;N;BR-MG;2018-08-07 23:23:35
117494;N;;2017-09-19 09:01:57
217749;N;;2020-08-26 12:02:35
254256;N;;2021-09-15 23:34:07
73852;N;BR-GO;2015-11-13 04:43:15
128639;M;BR-SP;2018-01-30 19:22:45
236413;N;;2021-03-07 19:02:11
236079;N;BR-BA;2021-03-04 12:26:59
24163;N;;2011-06-11 09:33:06
73941;N;;2015-11-15 09:41:47
128288;M;BR-SP;2018-01-26 15:19:39
9685;N;BR-RJ;2008-01-17 20:29:43
217050;N;;2020-08-20 00:07:06
25528;N;BR-SP;2011-08-17 12:00:01
194692;N;BR-SP;2020-03-22 09:20:37
81306;N;;2016-03-24 15:24:36
32350;N;;2012-07-03 15:53:33
81605;N;;2016-03-29 20:20:52
225102;N;;2020-11-09 08:11:23
246006;N;;2021-06-11 10:58:10
172815;M;BR-RJ;2019-08-01 15:42:40
253725;N;;2021-09-09 07:37:40
135505;M;;2018-04-25 18:35:04
254050;N;;2021-09-13 13:57:30
135847;M;;2018-04-29 20:34:37
187060;M;;2019-12-27 16:07:12
72974;N;BR-RJ;2015-10-26 18:06:17
210238;N;;2020-07-08 17:16:29
186384;F;;2019-12-18 11:34:53
61282;N;BR-MT;2015-02-17 13:02:05
201987;N;BR-SP;2020-05-26 21:28:05
207242;N;;2020-07-01 17:05:22
125245;N;BR-SP;2017-12-21 07:46:51
239119;N;;2021-04-02 19:27:46
119887;N;BR-SP;2017-10-19 14:31:17
172459;N;;2019-07-28 23:30:52
88430;N;;2016-07-16 06:59:08
7160;N;BR-PB;2007-03-07 16:49:25
6645;N;BR-BA;2006-12-18 21:32:55
189899;N;;2020-01-28 02:00:56
120592;N;;2017-10-28 20:36:19
14387;N;BR-PA;2009-06-21 18:10:53
198732;N;;2020-05-04 01:31:06
195442;N;;2020-04-01 17:49:55
195547;M;CALIFORNIA;2020-04-02 18:54:15
52393;M;BR-RS;2014-07-08 18:28:46
73297;N;;2015-11-02 15:49:03
38512;N;BR-RS;2013-03-06 09:25:11
199400;N;;2020-05-09 11:31:17
171403;M;;2019-07-17 13:52:46
210327;M;;2020-07-08 21:23:42
53277;N;;2014-08-01 22:17:29
152675;N;BR-MG;2018-12-01 07:32:49
186909;M;;2019-12-25 18:12:40
153198;N;;2018-12-06 00:38:22
180155;M;BR-AP;2019-10-19 18:31:25
109917;N;;2017-06-14 16:05:44
135144;F;BR-MG;2018-04-21 08:45:08
231067;N;;2021-01-11 11:06:39
1719;M;BR-SP;2004-04-21 18:30:37
102447;N;BR-RJ;2017-02-28 09:29:06
239604;N;;2021-04-07 17:09:58
244544;F;VIRGINIA;2021-05-26 16:51:55
129869;F;BR-MT;2018-02-14 17:54:50
146526;N;BR-CE;2018-09-14 14:06:02
124404;N;BR-GO;2017-12-10 19:43:56
11025;N;BR-RJ;2008-06-25 23:44:53
211962;N;;2020-07-15 11:16:05
228670;N;;2020-12-14 07:08:26
259049;N;;2021-11-12 11:49:15
161854;M;;2019-03-26 12:25:05
234768;N;;2021-02-18 21:02:37
211109;N;;2020-07-11 13:42:38
139537;N;;2018-06-18 12:22:51
250415;N;;2021-07-30 23:59:33
168934;N;BR-SP;2019-06-21 22:38:32
154279;M;;2018-12-18 13:11:49
49860;N;;2014-04-21 12:53:56
167593;N;BR-MT;2019-06-06 11:17:46
202904;N;;2020-06-01 09:30:29
131372;M;BR-SP;2018-03-03 12:17:44
162156;N;BR-PA;2019-03-30 09:08:08
243488;N;;2021-05-15 16:40:12
2163;N;BR-SP;2004-10-05 07:43:24
19475;N;BR-GO;2010-08-05 13:59:51
95539;N;BR-BA;2016-11-06 15:27:49
34806;N;BR-SP;2012-10-08 19:04:32
20453;N;BR-SP;2010-10-09 15:24:10
242989;N;;2021-05-10 19:28:16
258747;N;;2021-11-09 15:14:46
2266;N;BR-MG;2004-10-27 01:02:56
194491;N;;2020-03-19 18:09:32
57227;N;BR-SP;2014-11-09 21:12:24
258079;N;;2021-11-01 19:50:51
153603;M;;2018-12-09 19:14:31
262961;M;;2021-12-22 17:52:18
20981;N;BR-RJ;2010-11-16 21:55:55
68744;N;BR-SP;2015-07-30 08:29:54
34655;N;BR-RJ;2012-10-02 11:38:28
191398;F;BR-SP;2020-02-13 07:44:07
106900;N;;2017-05-05 14:36:46
78839;N;;2016-02-12 14:19:09
168628;M;;2019-06-18 15:34:20
77329;N;BR-SP;2016-01-17 14:30:53
10318;N;BR-SP;2008-04-05 11:34:17
99062;N;;2017-01-02 16:24:41
167931;M;;2019-06-10 11:59:39
29548;N;BR-MT;2012-02-27 18:39:25
106219;N;BR-RJ;2017-04-25 20:53:52
28632;N;;2012-01-11 00:15:31
129211;M;BR-MT;2018-02-06 12:08:58
161943;N;;2019-03-27 10:26:46
33961;N;BR-SP;2012-09-04 21:28:47
213221;M;BR-SP;2020-07-22 17:28:13
182678;M;;2019-11-16 08:57:49
243593;N;;2021-05-16 23:05:33
114303;N;BR-SP;2017-08-09 11:52:57
154104;N;BR-SE;2018-12-15 21:01:22
95329;N;;2016-11-03 12:13:55
232192;N;;2021-01-23 01:32:04
116589;N;;2017-09-06 21:59:07
185561;M;BR-SP;2019-12-09 19:12:59
87310;N;BR-SP;2016-06-28 15:56:48
116287;N;;2017-09-03 12:01:17
242902;N;BR-SP;2021-05-09 19:23:40
29246;N;BR-SP;2012-02-11 07:31:39
124418;N;BR-MA;2017-12-10 22:57:51
49248;N;BR-SP;2014-03-31 21:18:25
263064;M;;2021-12-23 14:11:58
240025;N;;2021-04-11 17:08:48
27694;M;BR-RS;2011-11-26 13:33:21
262254;M;;2021-12-15 17:27:20
92373;N;;2016-09-14 19:53:36
121300;M;BR-SP;2017-11-06 19:41:17
10524;N;BR-SP;2008-04-27 19:12:47
64786;N;BR-RS;2015-05-10 13:08:22
68641;N;BR-GO;2015-07-28 08:54:20
162458;N;BR-PE;2019-04-02 21:54:26
64576;N;BR-BA;2015-05-05 07:11:55
29637;N;BR-RJ;2012-03-02 20:35:58
2337;N;BR-RS;2004-11-13 12:01:24
175458;N;BR-MT;2019-08-29 09:56:48
220764;N;;2020-09-25 09:49:19
29025;N;;2012-01-30 16:09:27
78348;N;BR-PE;2016-02-03 20:21:06
231844;N;BR-BA;2021-01-19 13:10:25
177010;N;BR-SP;2019-09-14 08:15:50
106607;N;;2017-05-01 14:12:07
57936;N;BR-SP;2014-11-27 12:55:27
148812;N;BR-SP;2018-10-14 00:52:00
14092;N;BR-PR;2009-05-25 21:50:48
29335;N;BR-SP;2012-02-15 18:58:56
98386;N;BR-AL;2016-12-19 17:52:52
20300;N;BR-PA;2010-09-28 23:16:23
129344;F;;2018-02-07 15:02:56
56445;N;BR-MG;2014-10-21 10:06:33
105908;N;BR-PE;2017-04-20 18:59:34
92284;N;BR-GO;2016-09-13 12:53:11
249995;N;;2021-07-26 15:57:21
106050;N;BR-SP;2017-04-23 08:18:00
106813;N;;2017-05-04 11:49:35
2949;N;BR-SP;2005-04-15 12:39:36
20647;N;BR-PE;2010-10-23 19:29:33
152920;M;;2018-12-04 06:11:30
96570;N;BR-CE;2016-11-22 15:13:58
150195;N;BR-SP;2018-10-31 17:27:33
150344;M;;2018-11-02 18:02:01
190383;M;;2020-02-02 09:30:37
96659;N;;2016-11-23 16:49:51
202396;M;;2020-05-28 19:50:48
35501;N;BR-SP;2012-11-03 07:53:51
143086;N;BR-MG;2018-08-03 10:17:49
91253;N;BR-SC;2016-08-29 14:57:05
83016;N;;2016-04-21 18:26:39
24561;N;BR-SP;2011-07-02 17:10:26
101974;N;BR-RJ;2017-02-18 07:22:01
179753;N;;2019-10-15 14:13:59
43060;N;;2013-08-22 21:55:33
172482;N;BR-PR;2019-07-29 10:27:10
157738;M;BR-SP;2019-02-02 10:00:20
216648;N;;2020-08-16 23:24:47
23893;N;;2011-05-26 00:00:00
62399;N;BR-SC;2015-03-15 11:05:17
207687;N;;2020-07-02 21:16:09
180178;N;BR-AL;2019-10-20 05:51:12
81395;N;BR-CE;2016-03-26 10:54:49
74417;N;;2015-11-24 10:53:23
216343;N;BR-PB;2020-08-14 10:27:06
136092;N;;2018-05-02 21:07:34
164850;F;;2019-05-03 16:34:50
245919;N;;2021-06-10 11:54:33
83169;N;;2016-04-24 14:18:35
74222;N;;2015-11-20 14:19:56
81057;N;BR-SP;2016-03-20 15:26:15
35332;M;BR-MS;2012-10-26 21:54:02
225896;N;;2020-11-17 13:17:20
135569;N;BR-MT;2018-04-26 12:35:08
142919;N;BR-GO;2018-08-01 13:51:56
25553;N;;2011-08-18 14:29:56
16563;N;BR-RJ;2009-12-12 17:46:06
103138;N;;2017-03-10 23:25:04
125936;N;BR-ES;2017-12-31 16:51:00
9287;N;BR-GO;2007-11-23 11:33:52
10008;N;BR-MG;2008-02-26 20:51:37
161427;M;BR-AL;2019-03-21 05:44:19
43165;N;BR-MG;2013-08-26 13:11:33
102845;N;BR-SC;2017-03-06 14:49:53
164013;M;;2019-04-22 20:06:16
225985;N;BR-RJ;2020-11-18 11:32:51
81918;N;BR-RJ;2016-04-04 08:00:28
24060;N;BR-SP;2011-06-04 23:16:55
73578;N;;2015-11-08 10:23:18
187279;M;BR-CE;2019-12-30 15:37:55
88842;N;BR-RJ;2016-07-22 10:32:13
25052;N;BR-RS;2011-07-26 12:04:29
181558;F;;2019-11-04 14:20:01
134366;M;;2018-04-11 07:30:31
254973;N;BR-ES;2021-09-24 19:01:53
142616;N;BR-AL;2018-07-28 22:38:39
194797;N;;2020-03-23 21:35:00
261613;N;;2021-12-07 20:14:55
60500;N;BR-MG;2015-01-28 13:01:12
111222;N;;2017-07-02 11:19:01
60678;N;;2015-02-02 07:23:37
216858;F;;2020-08-18 17:13:01
14426;N;BR-RJ;2009-06-24 13:44:23
34825;N;BR-RJ;2012-10-09 11:28:17
17221;N;BR-SP;2010-02-14 17:09:25
111396;N;;2017-07-04 12:25:32
143292;M;BR-SP;2018-08-05 20:44:49
73749;N;BR-GO;2015-11-11 13:04:44
6350;N;BR-PE;2006-11-10 12:50:55
62230;N;;2015-03-11 14:08:59
210430;N;;2020-07-09 09:27:07
153095;M;;2018-12-05 12:16:32
110715;N;BR-SP;2017-06-25 19:33:09
246331;N;;2021-06-15 08:40:55
225591;N;;2020-11-14 04:04:56
231177;N;;2021-01-12 14:30:15
143125;N;;2018-08-03 17:26:27
43366;N;BR-MG;2013-09-02 15:22:39
14579;N;BR-SP;2009-07-06 16:09:43
143621;F;;2018-08-09 08:53:05
173007;N;BR-GO;2019-08-03 15:53:04
128703;N;;2018-01-31 14:24:10
88149;N;;2016-07-11 22:31:56
83379;N;BR-SP;2016-04-27 13:32:03
46459;N;BR-PR;2013-12-20 11:18:52
253812;N;BR-MA;2021-09-10 09:30:59
73272;N;;2015-11-02 09:47:40
102987;N;BR-MS;2017-03-08 16:59:44
32193;N;BR-BA;2012-06-26 19:36:09
217176;N;BR-SP;2020-08-20 21:15:08
179236;F;BR-SC;2019-10-09 08:13:49
43970;N;;2013-09-24 15:05:18
243830;N;BR-AL;2021-05-19 10:59:36
80904;N;BR-SP;2016-03-17 16:25:42
239206;N;BR-SP;2021-04-03 19:03:40
230655;N;;2021-01-06 15:07:07
119951;N;;2017-10-20 11:18:01
236308;N;;2021-03-06 17:12:28
52836;N;;2014-07-21 20:13:16
157827;F;BR-SP;2019-02-03 13:36:36
261810;N;;2021-12-10 08:45:49
172596;N;;2019-07-30 11:01:20
149829;N;;2018-10-26 12:16:24
38731;N;BR-PE;2013-03-15 20:16:16
186576;N;;2019-12-20 15:45:49
25464;N;BR-MG;2011-08-14 18:11:24
43471;N;;2013-09-06 14:05:57
109876;N;BR-SP;2017-06-13 23:11:12
128329;N;;2018-01-27 04:30:03
24949;N;BR-MG;2011-07-21 11:49:24
226195;N;;2020-11-20 14:18:53
81751;N;BR-SP;2016-04-01 05:19:36
117097;M;BR-SP;2017-09-14 08:33:52
143962;N;BR-RJ;2018-08-13 19:07:16
116882;N;;2017-09-11 13:12:31
254448;N;BR-PE;2021-09-18 14:20:03
224465;N;BR-PA;2020-11-02 11:45:20
261659;N;;2021-12-08 13:24:26
103193;N;BR-SP;2017-03-11 21:07:45
54146;N;BR-SP;2014-08-25 14:41:04
130123;N;BR-BA;2018-02-17 10:35:00
58889;N;;2014-12-16 23:33:08
4755;N;BR-SP;2006-03-05 11:50:27
79114;N;;2016-02-17 12:52:21
68213;M;BR-RJ;2015-07-21 01:09:25
251090;N;;2021-08-07 13:24:22
55437;N;BR-CE;2014-09-26 17:08:20
163434;N;BR-PR;2019-04-15 11:12:11
227484;M;BR-DF;2020-12-02 07:42:41
94163;N;;2016-10-14 18:07:07
263326;N;;2021-12-25 21:12:43
148195;M;;2018-10-05 17:46:25
86021;M;;2016-06-07 09:29:11
183654;F;;2019-11-25 21:38:20
184868;N;;2019-12-02 14:49:42
29891;N;;2012-03-15 18:55:11
227381;N;BR-CE;2020-12-01 03:46:36
156279;N;;2019-01-15 11:12:39
122665;M;;2017-11-21 22:45:01
4453;N;BR-MG;2006-01-10 12:54:25
148042;N;;2018-10-03 20:12:58
222860;N;;2020-10-15 15:06:07
11454;N;BR-MG;2008-08-10 13:52:37
114795;N;;2017-08-15 20:35:58
233122;N;BR-MA;2021-02-02 06:14:36
68316;N;BR-PA;2015-07-22 14:06:57
219297;N;;2020-09-11 12:31:54
196725;N;;2020-04-15 17:52:07
51151;N;;2014-05-31 18:23:28
232957;N;;2021-01-31 11:01:41
204702;N;;2020-06-14 20:25:24
94876;N;;2016-10-26 15:33:09
155564;F;;2019-01-06 16:54:38
169033;M;BR-PR;2019-06-23 07:41:26
27432;N;BR-GO;2011-11-14 16:57:14
169243;M;;2019-06-25 14:20:05
11287;N;BR-MG;2008-07-24 20:04:12
192004;F;;2020-02-19 20:10:14
241088;N;BR-RN;2021-04-21 13:53:06
220158;N;;2020-09-19 17:02:40
166818;M;;2019-05-27 16:45:16
59040;N;BR-SP;2014-12-21 12:19:05
242141;N;;2021-05-01 17:32:51
40882;N;;2013-06-08 18:01:35
259311;M;;2021-11-15 09:58:52
58710;F;;2014-12-12 19:01:01
86359;N;BR-RJ;2016-06-13 15:52:13
256242;F;BR-RJ;2021-10-10 13:43:09
40214;N;BR-SP;2013-05-14 00:12:56
41577;N;BR-RJ;2013-07-03 12:21:21
145582;M;;2018-09-03 05:40:52
192511;M;;2020-02-26 10:01:33
95182;N;;2016-11-01 07:24:35
259659;N;;2021-11-18 15:46:22
105138;N;BR-SP;2017-04-09 20:05:36
242306;N;;2021-05-03 20:21:28
95079;N;BR-SP;2016-10-30 13:58:41
76222;N;;2015-12-27 09:18:08
48249;N;BR-DF;2014-02-24 20:51:26
140314;N;BR-RS;2018-06-28 16:34:06
156382;N;;2019-01-16 11:58:04
141125;M;BR-SE;2018-07-09 17:37:52
94659;N;;2016-10-23 14:34:08
94264;N;;2016-10-16 18:48:52
204389;N;;2020-06-11 20:10:23
123135;N;;2017-11-26 07:19:36
146083;F;;2018-09-09 15:25:31
140990;F;BR-RR;2018-07-07 20:16:26
204090;N;;2020-06-09 15:56:35
115508;N;;2017-08-23 21:32:30
263525;N;;2021-12-27 16:30:41
165972;N;BR-PR;2019-05-17 07:47:14
197418;N;;2020-04-22 10:36:04
155041;N;BR-CE;2018-12-30 14:35:17
122491;N;BR-RJ;2017-11-20 10:07:25
174692;N;;2019-08-21 07:48:37
115302;N;BR-SP;2017-08-21 15:57:29
141292;N;BR-SP;2018-07-11 21:40:06
64495;N;BR-RJ;2015-05-03 06:46:56
214552;M;BR-SP;2020-07-31 12:00:38
21591;N;BR-MG;2010-12-27 09:00:25
41165;N;BR-SP;2013-06-19 11:57:01
241613;N;;2021-04-26 17:31:10
137886;F;;2018-05-26 10:28:46
227985;M;BR-RJ;2020-12-07 08:37:50
196903;M;BR-SP;2020-04-17 15:14:23
93559;N;BR-SP;2016-10-04 13:55:19
71361;N;BR-PA;2015-09-22 10:26:05
130799;F;;2018-02-25 06:06:57
4666;N;BR-TO;2006-02-21 17:04:09
191648;F;;2020-02-16 00:04:20
68391;N;BR-SP;2015-07-23 13:20:49
107574;N;;2017-05-15 00:03:56
123140;N;;2017-11-26 09:09:52
48756;N;BR-RS;2014-03-15 22:22:13
4254;N;BR-SP;2005-12-06 11:36:35
107679;N;BR-RJ;2017-05-16 16:16:36
76570;N;BR-SP;2016-01-04 13:12:00
233456;N;;2021-02-04 20:04:23
215011;N;;2020-08-03 21:44:05
